id	matches	title	title_source	title_uri	start	source_firstName	source_surname	alternative-name	gender	description	link-base	name_parts
yt/lex/V/volgeshafen-m.htm		M. Volgeshafen	Laski	https://www.museumoffamilyhistory.com/yt/lex/V/volgeshafen-m.htm	1850.0	 M. 	Volgeshafen Volgeshafen			"M.Volgeshafen According to Regina Prager: ""Volgeshafen"" was a retired soldier, and [around 1885] there arrived in Galicia a concession of the Yiddish theatre.He put together a troupe (Chaim-Shmuel Lukatsher, Meyerovitsh and his wife, Liza Eynhorn, Sam Adler, et al), and then they performed across the state and cities of Galicia"	yt/lex/V/volgeshafen-m.htm	"{""given-name"": ""M."", ""surname"": ""Volgeshafen Volgeshafen""}"
yt/lex/V/volkenshteyn-david.htm		David Volkenshteyn	Laski	https://www.museumoffamilyhistory.com/yt/lex/V/volkenshteyn-david.htm	1850.0	 David 	Volkenshteyn Volkenshteyn		2.0	"David Volkenshteyn Born in 1891 in the Ukraine.Was one of the vogiikste Soviet novelists.He began his literary activity with a Russian story in Gorki's collection book ""Lyetofis"", then collaborated in the Russian daily newspaper ""Kievskaya misl"", a'a Russian periodicals"	yt/lex/V/volkenshteyn-david.htm	"{""given-name"": ""David"", ""surname"": ""Volkenshteyn Volkenshteyn""}"
moyt/lex/V/vorobeytshik-V5.htm		Vorobeytshik	Laski	https://www.museumoffamilyhistory.com/moyt/lex/V/vorobeytshik-V5.htm	1850.0		Vorobeytshik  Vorobeytshik	Vorobeytshik		Vorobeytshik He was a substitute coworker for the Odessa Museum, who...the name....Mendele Mukher Sefarim.He wrote reviews about Yiddish theatre	moyt/lex/V/vorobeytshik-V5.htm	"{""primary-name"": ""Vorobeytshik"", ""alternative-name.1"": ""Vorobeytshik"", ""surname"": ""Vorobeytshik  Vorobeytshik""}"
moyt/lex/V/vulman-shmuel-V5.htm		Shmuel Vulman	Laski	https://www.museumoffamilyhistory.com/moyt/lex/V/vulman-shmuel-V5.htm	1850.0	 Shmuel 	Vulman Vulman		2.0	Shmuel Vulman V.was born on 12 February 1896 in Kalushin, Warsaw region, Poland, into a poor, Chasidic family.He learned in a cheder, Beit HaMedrash, later, through [his own culture=zelbstbildung], acquired secular knowledge	moyt/lex/V/vulman-shmuel-V5.htm	"{""given-name"": ""Shmuel"", ""surname"": ""Vulman Vulman""}"
		Shmuel Vulman		https://www.museumoffamilyhistory.com/moyt/lex/V/vulman-shmuel-V5.htm		 Shmuel 	Vulman Vulman				moyt/lex/V/vulman-shmuel-V5.htm	"{""given-name"": ""Shmuel"", ""surname"": ""Vulman Vulman""}"
yt/lex/V/vyesyolaya-lyuba.htm		Lyuba Vyesyolaya	Laski	https://www.museumoffamilyhistory.com/yt/lex/V/vyesyolaya-lyuba.htm	1850.0	 Lyuba 	Vyesyolaya Vyesyolaya		3.0	Lyuba Vyesyolaya (Shoskin) V.was born in 1897 in Nesvizh, Minsk Gubernia, White Russia.As a child of six she went with her family to Lugansk (Luhansk, Ukraine today -- ed.), where she learned in school and would attract attention due to her beautiful voice	yt/lex/V/vyesyolaya-lyuba.htm	"{""given-name"": ""Lyuba"", ""surname"": ""Vyesyolaya Vyesyolaya""}"
yt/lex/V/vysotsky-ida.htm		Ida Vysotsky	Laski	https://www.museumoffamilyhistory.com/yt/lex/V/vysotsky-ida.htm	1850.0	 Ida 	Vysotsky Vysotsky		3.0	Ida Vysotsky V.was born in September 1903 in Slonim, Grodno Gubernia, Polish Lithuania, into a working family.She completed a Yiddish school, a four-class gymnasium, and Yiddish pedagogical courses	yt/lex/V/vysotsky-ida.htm	"{""given-name"": ""Ida"", ""surname"": ""Vysotsky Vysotsky""}"
yt/lex/W/wagner-ben-zion.htm		Ben Zion Wagner	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/wagner-ben-zion.htm	1850.0	 Ben Zion 	Wagner Wagner		2.0	Ben Zion Wagner.Born 1889 in Zyrardow, Warsaw region, Poland.Father - a sewing machine mechanic	yt/lex/W/wagner-ben-zion.htm	"{""given-name"": ""Zion"", ""surname"": ""Wagner Wagner"", ""patronymic"": ""Ben""}"
yt/lex/W/waiter-a.htm		A. Waiter	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/waiter-a.htm	1850.0	 A. 	Waiter Waiter			A.Waiter (Isaac Meir Devenishski) Born in June [July?] 1878 [1879?, according to Z.Reyzen on his passport from six years of age [according to E	yt/lex/W/waiter-a.htm	"{""given-name"": ""A."", ""surname"": ""Waiter Waiter""}"
yt/lex/W/wallerstein-benny.htm		Benny Wallerstein	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/wallerstein-benny.htm	1850.0	 Benny 	Wallerstein Wallerstein		2.0	Benny Wallerstein W.was born on 22 August 1899 in London, England.His parents were the actors Esther and Saul Wallerstein	yt/lex/W/wallerstein-benny.htm	"{""given-name"": ""Benny"", ""surname"": ""Wallerstein Wallerstein""}"
yt/lex/W/wallerstein-ella.htm		Ella Wallerstein	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/wallerstein-ella.htm	1850.0	 Ella 	Wallerstein Wallerstein			Ella Wallerstein (Geshpas) W.was born on 24 September 1892 in Lemberg, Galicia.Her father was a tailor	yt/lex/W/wallerstein-ella.htm	"{""given-name"": ""Ella"", ""surname"": ""Wallerstein Wallerstein""}"
yt/lex/W/wallerstein-esther.htm		Esther Wallerstein	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/wallerstein-esther.htm	1850.0	 Esther 	Wallerstein Wallerstein		3.0	Esther Wallerstein (Goldstein) W.was born on 18 October 1877 in Grodno, Polish Lithuania, into a pious family.Her mother was the owner of a fruit store	yt/lex/W/wallerstein-esther.htm	"{""given-name"": ""Esther"", ""surname"": ""Wallerstein Wallerstein""}"
yt/lex/W/wallerstein-hymie.htm		Hymie Wallerstein	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/wallerstein-hymie.htm	1850.0	 Hymie 	Wallerstein Wallerstein		2.0	Hymie Wallerstein W.was born in 1867 in Grodno, Polish Lithuania, to parents who were innkeepers.He came with his family to America and here completed public school	yt/lex/W/wallerstein-hymie.htm	"{""given-name"": ""Hymie"", ""surname"": ""Wallerstein Wallerstein""}"
yt/lex/W/wallerstein-rose.htm		Rose Wallerstein	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/wallerstein-rose.htm	1850.0	 Rose 	Wallerstein Wallerstein		3.0	Rose Wallerstein W.was born on 25 January 1896 in New York, America.Her father is the actor Hymie Wallerstein	yt/lex/W/wallerstein-rose.htm	"{""given-name"": ""Rose"", ""surname"": ""Wallerstein Wallerstein""}"
yt/lex/W/wallerstein-saul.htm	temp_8621	Saul Wallerstein	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/wallerstein-saul.htm	1850.0	 Saul 	Wallerstein Wallerstein		2.0	Saul Wallerstein W.was born on 3 February 1873 in Kovno, Lithuania.His parents were innkeepers	yt/lex/W/wallerstein-saul.htm	"{""given-name"": ""Saul"", ""surname"": ""Wallerstein Wallerstein""}"
yt/lex/W/walter-pola.htm		Pola Walter	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/walter-pola.htm	1850.0	 Pola 	Walter Walter		3.0	Pola Walter (Shreyder) She was born in Riga, Lettland (Latvia).Her parents were owners of a clothing business, which was moved across to Vilna.Here W	yt/lex/W/walter-pola.htm	"{""given-name"": ""Pola"", ""surname"": ""Walter Walter""}"
yt/lex/W/warshavsky-feivl.htm		Feivl Warshavsky	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/warshavsky-feivl.htm	1850.0	 Feivl 	Warshavsky Warshavsky		2.0	"Feivl Warshavsky (Iserovski) Born on 8 July 1897 in Wlodzislaw, Kielce Gubernia, Poland.His grandfather on his mother's side -- Kielce rabbi R' Velvele Treisman, and aged uncle of the Ger rabbi the ""shfs emes"".He learned in Makow's yeshiva, also had a little secular education"	yt/lex/W/warshavsky-feivl.htm	"{""given-name"": ""Feivl"", ""surname"": ""Warshavsky Warshavsky""}"
yt/lex/W/warshavsky-yitzkhok-meir.htm		Yitskhok Meir Warshavsky	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/warshavsky-yitzkhok-meir.htm	1850.0	 Yitskhok Meir 	Warshavsky Warshavsky		2.0	Yitskhok Meir Warshavsky (Iserovski) Born in 1890 in Voydislav (Wodzislaw -- ed.), Kielce Gubernia, to Chasidic parents.He received a strong Orthodox education and, after moving over to Lodz, received an elementary education.His stage career began as a Polish-Yiddish coupletist, and then he acted for a season in Polish with the actors Ludvinski and Shotland	yt/lex/W/warshavsky-yitzkhok-meir.htm	"{""given-name"": ""Yitskhok"", ""middle-name"": ""Meir"", ""surname"": ""Warshavsky Warshavsky""}"
moyt/lex/W/wasserman-jakob-V5.htm		Jakob Wasserman	Laski	https://www.museumoffamilyhistory.com/moyt/lex/W/wasserman-jakob-V5.htm	1850.0	 Jakob 	Wasserman Wasserman		2.0	Jakob Wasserman W.was born in 1880 in Plotsk, Poland.In all he wandered across Western Galicia, America, India, and other lands	moyt/lex/W/wasserman-jakob-V5.htm	"{""given-name"": ""Jakob"", ""surname"": ""Wasserman Wasserman""}"
		Jakob Wasserman		https://www.museumoffamilyhistory.com/moyt/lex/W/wasserman-jakob-V5.htm		 Jakob 	Wasserman Wasserman				moyt/lex/W/wasserman-jakob-V5.htm	"{""given-name"": ""Jakob"", ""surname"": ""Wasserman Wasserman""}"
yt/lex/W/weichert-michael-dr.htm		Michael Weichert	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weichert-michael-dr.htm	1850.0	 Dr. Michael 	Weichert Weichert		2.0	Dr.Michael Weichert Born on 5 May 1890 in Staremiasto, Galicia-Podolia.His father was a grain merchant, a half-mashkhil, and a half-msngd	yt/lex/W/weichert-michael-dr.htm	"{""given-name"": ""Michael"", ""surname"": ""Weichert Weichert""}"
yt/lex/W/weide-miriam.htm		Miriam Weide	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weide-miriam.htm	1850.0	 Miriam 	Weide Weide		3.0	Miriam Weide (Weidenfeld) W.was born in 1897 in Warsaw, Poland.She completed a middle school and then worked in a bank	yt/lex/W/weide-miriam.htm	"{""given-name"": ""Miriam"", ""surname"": ""Weide Weide""}"
moyt/lex/W/weide-moshe-V5.htm		Moshe Weide	Laski	https://www.museumoffamilyhistory.com/moyt/lex/W/weide-moshe-V5.htm	1850.0	 Moshe 	Weide Weide		2.0	Moshe Weide W.was born in 1895 in Warsaw, Poland.M	moyt/lex/W/weide-moshe-V5.htm	"{""given-name"": ""Moshe"", ""surname"": ""Weide Weide""}"
yt/lex/W/weinberg-harry-V6.htm		Harry Weinberg	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinberg-harry-V6.htm	1850.0	 Harry 	Weinberg Weinberg		2.0	Harry Weinberg (Aaron) Born on 1 July 1891 in Warsaw, Poland.His father was an employee in Rosenberg's parve mill.He learned in a cheder, and in the community Talmud Torah	yt/lex/W/weinberg-harry-V6.htm	"{""given-name"": ""Harry"", ""surname"": ""Weinberg Weinberg""}"
		Harry Weinberg		https://www.museumoffamilyhistory.com/yt/lex/W/weinberg-harry-V6.htm		 Harry 	Weinberg Weinberg				yt/lex/W/weinberg-harry-V6.htm	"{""given-name"": ""Harry"", ""surname"": ""Weinberg Weinberg""}"
yt/lex/W/weinberg-herman.htm		Herman Weinberg	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinberg-herman.htm	1850.0	 Herman 	Weinberg Weinberg		2.0	Herman Weinberg Born in 1863 in Lemberg, Galicia.Descended from a Vibranavker tsadik.From age seven until age twelve he sang with cantors and in Lemberg's temple with Cantor Bachman	yt/lex/W/weinberg-herman.htm	"{""given-name"": ""Herman"", ""surname"": ""Weinberg Weinberg""}"
yt/lex/W/weinberg-karl.htm		Karl Weinberg	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinberg-karl.htm	1850.0	 Karl 	Weinberg Weinberg		2.0	Karl Weinberg (Chaim Herbst) W.was born on 15 February 1893 in Warsaw, Poland.His father was a sugar baker	yt/lex/W/weinberg-karl.htm	"{""given-name"": ""Karl"", ""surname"": ""Weinberg Weinberg""}"
moyt/lex/W/weinberg-moshe-V5.htm		Moshe Weinberg	Laski	https://www.museumoffamilyhistory.com/moyt/lex/W/weinberg-moshe-V5.htm	1850.0	 Moshe 	Weinberg Weinberg		2.0	"Moshe Weinberg Born on 5 October 1872 in Lemberg, Eastern Galicia.He was the brother of Herman W.From age six to sixteen he sang in a chorus of a Lemberg temple, and then he entered into the troupe of Gimpel, where Goldfaden staged then, ""Doctor Yozelman,"" and gave him the three small roles of ""Birgermeister (Mayor),"" ""Pfaltz"" and ""Kenig (King)."" After acting for four years in this theatre, W"	moyt/lex/W/weinberg-moshe-V5.htm	"{""given-name"": ""Moshe"", ""surname"": ""Weinberg Weinberg""}"
		Moshe Weinberg		https://www.museumoffamilyhistory.com/moyt/lex/W/weinberg-moshe-V5.htm		 Moshe 	Weinberg Weinberg				moyt/lex/W/weinberg-moshe-V5.htm	"{""given-name"": ""Moshe"", ""surname"": ""Weinberg Weinberg""}"
yt/lex/W/weinberg-sd.htm		Yeshayahu Daniel Weinberg	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinberg-sd.htm	1850.0	 Yeshayahu Daniel 	Weinberg Weinberg		2.0	Yeshayahu Daniel [S.D.] Weinberg Born on 15 June 1888 in Bialo Mazovietsk, Poland, into a well-to-do family.He learned in a cheder, Beit HaMedrash	yt/lex/W/weinberg-sd.htm	"{""given-name"": ""Yeshayahu"", ""middle-name"": ""Daniel"", ""surname"": ""Weinberg Weinberg""}"
yt/lex/W/weinblatt-charles.htm		Charles Weinblatt	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinblatt-charles.htm	1850.0	 Charles 	Weinblatt Weinblatt		2.0	Charles Weinblatt (Kalmen) W.was born on 19 May 1877 in Braila, Romania.His father was he actor Israel Weinblatt.	yt/lex/W/weinblatt-charles.htm	"{""given-name"": ""Charles"", ""surname"": ""Weinblatt Weinblatt""}"
yt/lex/W/weinblatt-israel.htm		Israel Weinblatt	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinblatt-israel.htm	1850.0	 Israel 	Weinblatt Weinblatt			Israel Weinblatt (Wurtzl) Born in 1853 in Sadagora, Galicia.His grandfather R' Shabtai'le was cantor, his father a Hebrew teacher.According to Mrs	yt/lex/W/weinblatt-israel.htm	"{""given-name"": ""Israel"", ""surname"": ""Weinblatt Weinblatt""}"
yt/lex/W/weiner-boris.htm		Boris Weiner	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weiner-boris.htm	1850.0	 Boris 	Weiner Weiner		2.0	Boris Weiner W.was born on 17 August 1895 in Piotrkow, Minsk Gubernia, White Russia (Belarus).His father was a timber merchant	yt/lex/W/weiner-boris.htm	"{""given-name"": ""Boris"", ""surname"": ""Weiner Weiner""}"
yt/lex/W/weiner-bracha.htm		Bracha Weiner	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weiner-bracha.htm	1850.0	 Bracha 	Weiner Weiner			"Bracha Weiner **Editor's note: Needs work.In ""Arbeter tsaytung"" (Journal, N'295, 1928), it was written: ""She was known in each city and shtetl of Bessarabia, Bukovina and Regat.An itinerant Yiddish actress, she was a homeless person, a movable undnitse? who had roamed about the earth for different, arranging here an amateur production, here a literary evening with whom she used to do declarations as Bialik, Peretz, and other poets"	yt/lex/W/weiner-bracha.htm	"{""given-name"": ""Bracha"", ""surname"": ""Weiner Weiner""}"
yt/lex/W/weiner-helena.htm		Helena Weiner	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weiner-helena.htm	1850.0	 Helena 	Weiner Weiner		3.0	Helena Weiner Born in 1875 in Peterburg, Russia.At the age of thirteen she entered into work in a factory, early on as a lern-meydl, then as a worker.W	yt/lex/W/weiner-helena.htm	"{""given-name"": ""Helena"", ""surname"": ""Weiner Weiner""}"
yt/lex/W/weingold-shlomo.htm		Shlomo Weingold	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weingold-shlomo.htm	1850.0	 Shlomo 	Weingold Weingold		2.0	Shlomo Weingold (Spiridian Voyka) Born on 9 August 1889 in Iasi, Romania, to Christian parents (his mother -- an Italian woman, his father -- a Romanian).At six months his father died, and when he was nine years old -- his mother.Not being able to move over to the treatment(?) of his other family members, W	yt/lex/W/weingold-shlomo.htm	"{""given-name"": ""Shlomo"", ""surname"": ""Weingold Weingold""}"
yt/lex/W/weinreich-max-dr.htm		Max Weinreich	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinreich-max-dr.htm	1850.0	 Dr. Max 	Weinreich Weinreich		2.0	Dr.Max Weinreich (Meir) Born on 22 April 1894 in Goldingen, Courland.Father -- a merchant	yt/lex/W/weinreich-max-dr.htm	"{""given-name"": ""Max"", ""surname"": ""Weinreich Weinreich""}"
yt/lex/W/weinrot-i-j.htm		I.J. Weinrot	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinrot-i-j.htm	1850.0	 I.J. 	Weinrot Weinrot			I.J.Weinrot(Yitzhak Yosef) Born on 5 November 1905 in Lodz, Poland.Father -- a bookbinder	yt/lex/W/weinrot-i-j.htm	"{""given-name"": ""I"", ""middle-name"": ""J"", ""surname"": ""Weinrot Weinrot""}"
yt/lex/W/weinshelbaum-joseph.htm		Joseph Weinshelbaum	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinshelbaum-joseph.htm	1850.0	 Joseph 	Weinshelbaum Weinshelbaum		2.0	Joseph Weinshelbaum W.was born in 1890 in Proskurov, Podolia Gubernia., Ukraine, to not well-to-do parents.He completed a Yiddish-Russian government school	yt/lex/W/weinshelbaum-joseph.htm	"{""given-name"": ""Joseph"", ""surname"": ""Weinshelbaum Weinshelbaum""}"
yt/lex/W/weinstein-bernard.htm		Bernard Weinstein	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinstein-bernard.htm	1850.0	 Bernard 	Weinstein Weinstein		2.0	Bernard Weinstein W.was born on 10 July 1866 in Odessa, Ukraine, into a poor family.When he was young he became an orphan, and W	yt/lex/W/weinstein-bernard.htm	"{""given-name"": ""Bernard"", ""surname"": ""Weinstein Weinstein""}"
yt/lex/W/weinstein-charles.htm		Charles Weinstein	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinstein-charles.htm	1850.0	 Charles 	Weinstein Weinstein		2.0	Charles Weinstein W.was born on 15 June 1890 in Romanov, Galicia.He learned in cheder, in a yeshiva in Kluyzenburg (Hungary)	yt/lex/W/weinstein-charles.htm	"{""given-name"": ""Charles"", ""surname"": ""Weinstein Weinstein""}"
yt/lex/W/weinstein-sol.htm		Sol Weinstein	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinstein-sol.htm	1850.0	 Sol 	Weinstein Weinstein		2.0	Sol Weinstein As Goldfaden had delivered/passed told to Sh.L.Citron, W	yt/lex/W/weinstein-sol.htm	"{""given-name"": ""Sol"", ""surname"": ""Weinstein Weinstein""}"
yt/lex/W/weinstock-joseph.htm		Joseph Weinstock	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weinstock-joseph.htm	1850.0	 Joseph 	Weinstock Weinstock		2.0	Joseph Weinstock Born on 19 April 1858 in Kremenitz, Volin Gubernia.His father was a non-Orthodox rabbi.He completed a four-class gymnasium and a rabbinical school in Zhitomir	yt/lex/W/weinstock-joseph.htm	"{""given-name"": ""Joseph"", ""surname"": ""Weinstock Weinstock""}"
moyt/lex/W/weinstock-simcha-V5.htm		Simcha Weinstock	Laski	https://www.museumoffamilyhistory.com/moyt/lex/W/weinstock-simcha-V5.htm	1850.0	 Simcha 	Weinstock Weinstock		3.0	"Simcha Weinstock Born in 1898 in Lodz, Poland, into a merchant family.He completed a Yiddish-Polish gymnasium, later for a time worked in a printing shop.In his younger years he directed with the dramatic studio ""Baginen"" for the ""Bund"" in Lodz"	moyt/lex/W/weinstock-simcha-V5.htm	"{""given-name"": ""Simcha"", ""surname"": ""Weinstock Weinstock""}"
yt/lex/W/weintraub-frances.htm		Frances Weintraub	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weintraub-frances.htm	1850.0	 Frances 	Weintraub Weintraub		3.0	Frances Weintraub (Feyne) W.was born on 5 October 1895 in New York, America.Her parents were the actors Rivka and Zigmund Weintraub	yt/lex/W/weintraub-frances.htm	"{""given-name"": ""Frances"", ""surname"": ""Weintraub Weintraub""}"
yt/lex/W/weintraub-milton.htm		Milton Weintraub	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weintraub-milton.htm	1850.0	 Milton 	Weintraub Weintraub			"Milton Weintraub W.was born on 24 November 1897 in New York, America.His parents were the Yiddish actors Zigmunt and Rivka Weintraub {""Lexicon of the Yiddish Theatre"", Vol"	yt/lex/W/weintraub-milton.htm	"{""given-name"": ""Milton"", ""surname"": ""Weintraub Weintraub""}"
yt/lex/W/weintraub-rebecca.htm		Rebecca Weintraub	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weintraub-rebecca.htm	1850.0	 Rebecca 	Weintraub Weintraub		3.0	Rebecca Weintraub (Rivka Fusfeld) W.was born in 1874 in Brody, Galicia.Her parents were poor tailors	yt/lex/W/weintraub-rebecca.htm	"{""given-name"": ""Rebecca"", ""surname"": ""Weintraub Weintraub""}"
yt/lex/W/weintraub-sally.htm		Sally Weintraub	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weintraub-sally.htm	1850.0	 Sally 	Weintraub Weintraub		3.0	Sally Weintraub According to Bader's Calendar, W.was a coupletist and a variety actress.W	yt/lex/W/weintraub-sally.htm	"{""given-name"": ""Sally"", ""surname"": ""Weintraub Weintraub""}"
yt/lex/W/weintraub-sigmund.htm		Sigmund Weintraub	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weintraub-sigmund.htm	1850.0	 Sigmund 	Weintraub Weintraub			Sigmund Weintraub (Zygmunt) Born in November 1874 in Belz, Bessarabia.Parents -- owners of a haberdashery business.Until age eleven he learned in cheders and in a governmental school, later with a teacher	yt/lex/W/weintraub-sigmund.htm	"{""given-name"": ""Sigmund"", ""surname"": ""Weintraub Weintraub""}"
yt/lex/W/weintraub-simcha.htm		Simcha Weintraub	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weintraub-simcha.htm	1850.0	 Simcha 	Weintraub Weintraub		3.0	Simcha Weintraub (Fisfeld; Symcha Wajntraub) V.was born on 4 February 1890 in Warsaw, Poland.His father was a boy-entrepreneur	yt/lex/W/weintraub-simcha.htm	"{""given-name"": ""Simcha"", ""surname"": ""Weintraub Weintraub""}"
yt/lex/W/weintraub-w.htm		W. Weintraub	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weintraub-w.htm	1850.0	 W. 	Weintraub Weintraub			W.Weintraub Born in Lovitsh (Łowicz), Poland, to Chasidic parents.As a child, W	yt/lex/W/weintraub-w.htm	"{""given-name"": ""W."", ""surname"": ""Weintraub Weintraub""}"
moyt/lex/W/weintraub-graf-leah-V5.htm		Leah Weintraub-Graf	Laski	https://www.museumoffamilyhistory.com/moyt/lex/W/weintraub-graf-leah-V5.htm	1850.0	 Leah 	Weintraub-Graf Graf		3.0	Leah Weintraub-Graf Born on 10 September 1888 in Botashan, Rumania Her father worked in the Yiddish theatre.A year later she was taken with her family over to Bucharest where W.studied in the evangelical school and learned Yiddish in the home	moyt/lex/W/weintraub-graf-leah-V5.htm	"{""given-name"": ""Leah"", ""maiden-surname"": ""Weintraub"", ""surname"": ""Weintraub-Graf Graf""}"
		Leah Weintraub-Graf		https://www.museumoffamilyhistory.com/moyt/lex/W/weintraub-graf-leah-V5.htm		 Leah 	Weintraub-Graf Graf				moyt/lex/W/weintraub-graf-leah-V5.htm	"{""given-name"": ""Leah"", ""maiden-surname"": ""Weintraub"", ""surname"": ""Weintraub-Graf Graf""}"
yt/lex/W/weisenfeld-leon.htm		Leon Weisenfeld	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weisenfeld-leon.htm	1850.0	 Leon 	Weisenfeld Weisenfeld		2.0	Leon Weisenfeld Born on 7 February 1885 in Zheskov (Rzeszow -- ed.), Galicia, to pious parents.He learned in a cheder and privately with a teacher.At the age of fourteen, he immigrated to Germany, and five years later he came with his brother to America	yt/lex/W/weisenfeld-leon.htm	"{""given-name"": ""Leon"", ""surname"": ""Weisenfeld Weisenfeld""}"
yt/lex/W/weisenfreund-muni.htm		Muni Weisenfreund	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weisenfreund-muni.htm	1850.0	 Muni 	Weisenfreund Weisenfreund		2.0	Muni Weisenfreund (Meshilem Meier; Paul Muni) Muni Weisenfreund (Veyzenfreynd), a.k.a.Paul Muni, was born in September 1897 (according to a verbal declaration by Z.Zylbercweig--1895] -- in Lemberg, Galicia	yt/lex/W/weisenfreund-muni.htm	"{""given-name"": ""Muni"", ""surname"": ""Weisenfreund Weisenfreund""}"
yt/lex/W/weisenfreund-phillip.htm		Phillip Weisenfreund	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weisenfreund-phillip.htm	1850.0	 Phillip 	Weisenfreund Weisenfreund			Phillip Weisenfreund Born in 1860 in Nadvorna, Galicia.His father used to import colonial goods from Hungary.He learned in a cheder and as a youth sang with a cantor	yt/lex/W/weisenfreund-phillip.htm	"{""given-name"": ""Phillip"", ""surname"": ""Weisenfreund Weisenfreund""}"
yt/lex/W/weisenfreund-salli.htm		Salli Weisenfreund	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weisenfreund-salli.htm	1850.0	 Salli 	Weisenfreund Weisenfreund			Salli Weisenfreund (Khaya Tsilke Fishler) W.was born in 1876 in Stanislawow, Galicia.When she was a year-and-a-halfold her mother passed away, and her father took her to stay with her grandmother	yt/lex/W/weisenfreund-salli.htm	"{""given-name"": ""Salli"", ""surname"": ""Weisenfreund Weisenfreund""}"
yt/lex/W/weislitz-avraham-yakov.htm		Avraham-Yakov Weislitz	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weislitz-avraham-yakov.htm	1850.0	 Avraham-Yakov 	Weislitz Weislitz	 Yakov		Avraham-Yakov (Jacob) Weislitz W.was born on 31 December 1891 in Konsk, Poland.His father was a cultured person and left him to study in a gymnasium	yt/lex/W/weislitz-avraham-yakov.htm	"{""given-name"": ""Avraham"", ""alternative-name.1"": "" Yakov"", ""surname"": ""Weislitz Weislitz""}"
yt/lex/W/weislitz-yocheved.htm		Yocheved Weislitz	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weislitz-yocheved.htm	1850.0	 Yocheved 	Weislitz Weislitz			Yocheved Weislitz (Provizor) W.was born in 1889 in Bloyne, by Warsaw, Poland.After her marriage to Jacob Weislitz, she acted with him in her first dramatic role in the various Yiddish dramatic productions across the Polish provinces	yt/lex/W/weislitz-yocheved.htm	"{""given-name"": ""Yocheved"", ""surname"": ""Weislitz Weislitz""}"
yt/lex/W/weisman-aaron.htm		Aaron Weisman	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weisman-aaron.htm	1850.0	 Aaron 	Weisman Weisman		2.0	Aaron Weisman Born on 10 April 1887 in Belaya Tserkov, Ukraine.Parents -- owners of a colonial business.He learned in a cheder, and when his family moved to Odessa, W	yt/lex/W/weisman-aaron.htm	"{""given-name"": ""Aaron"", ""surname"": ""Weisman Weisman""}"
yt/lex/W/weisman-bernardo.htm		Bernardo Weisman	Laski	https://www.museumoffamilyhistory.com/yt/lex/W/weisman-bernardo.htm	1850.0	 Bernardo 	Weisman Weisman			Bernardo Weisman Born in 1873 in Bucharest, Rumania, to Orthodox parents.He was a choirboy in the local large shul with Cantor Avraham Frakhtenberg.Afterwards with the cantors Sholam, Goldenberg et al	yt/lex/W/weisman-bernardo.htm	"{""given-name"": ""Bernardo"", ""surname"": ""Weisman Weisman""}"
