start,id,lon,geo_id,geowkt,lat,title,geo_source,title_source,name_parts
1850,temp_16581,,,,,פרוי (מישקינד) סיימאָן,,Zylbercweig Lexicon,"{""primary-name"": ""סיימון"", ""given-name"": ""פרוי"", ""alternative-name"": ""מישקינד"", ""surname"": ""סיימון""}"
1850,temp_16591,,,,,סאַראַ (גאָלדשטיין) סילוויאַ,,Zylbercweig Lexicon,"{""given-name"": ""סאַראַ"", ""alternative-name"": ""גאָלדשטיין"", ""surname"": ""סילוויאַ""}"
1850,temp_16601,,,,,אברהם סימאָוויטש,,Zylbercweig Lexicon,"{""given-name"": ""אברהם"", ""surname"": ""סימאָוויטש""}"
1850,temp_16611,,,,,רעגינאַ (קובּאַוויטש) סימאָוויטש,,Zylbercweig Lexicon,"{""primary-name"": ""רעגינאַ"", ""alternative-name"": ""קובּאַוויטש"", ""surname"": ""סימאָוויטש""}"
1850,temp_16631,,,,,בּעטי סימאָנאָף,,Zylbercweig Lexicon,"{""primary-name"": ""בּעטי סימאָנאָף"", ""surname"": ""סימאָנאָף""}"
1850,temp_16641,,,,,משה סימאָנאָף,,Zylbercweig Lexicon,"{""given-name"": ""משה"", ""surname"": ""סימאָנאָף""}"
1850,temp_16651,,,,,שיינע-רחל (זאַמקאָוו) סימקאָף,,Zylbercweig Lexicon,"{""primary-name"": ""שיינע-רחל"", ""alternative-name"": ""זאַמקאָוו"", ""surname"": ""סימקאָף""}"
1850,temp_16661,,,,,אייבּ סינקאָף,,Zylbercweig Lexicon,"{""given-name"": ""אייבּ"", ""surname"": ""סינקאָף""}"
1850,temp_16671,,,,,פרענצים (שאַפּיראָ) סינקאָף,,Zylbercweig Lexicon,"{""primary-name"": ""פרענצים"", ""alternative-name"": ""שאַפּיראָ"", ""surname"": ""סינקאָף""}"
1850,temp_16681,,,,,הערמאַן סיעראָצקי,,Zylbercweig Lexicon,"{""primary-name"": ""הערמאַן סיעראָצקי"", ""surname"": ""סיעראָצקי"", ""nisba"": ""הערמאַן""}"
1850,temp_16691,,,,,אַלבּערטינאַ סיפצער,,Zylbercweig Lexicon,"{""given-name"": ""אַלבּערטינאַ"", ""surname"": ""סיפצער""}"
1850,temp_16701,,,,,פּאַוּלינאַ סיפצער,,Zylbercweig Lexicon,"{""given-name"": ""פּאַוּלינאַ"", ""surname"": ""סיפצער""}"
1850,temp_16711,,,,,לוּאיס סירקין,,Zylbercweig Lexicon,"{""given-name"": ""לוּאיס"", ""surname"": ""סירקין""}"
1850,temp_16741,,,,,חיים סלאַוועס,,Zylbercweig Lexicon,"{""given-name"": ""חיים"", ""surname"": ""סלאַוועס""}"
1850,temp_16751,,,,,מאַדאַם (שטערן) סלאָנימסקי,,Zylbercweig Lexicon,"{""given-name"": ""מאַדאַם"", ""alternative-name"": ""שטרן"", ""surname"": ""סלאָנימסקי""}"
1850,temp_16761,,,,,רפאל (שמאַרגאָן) סמאַרגאָנסקי,,Zylbercweig Lexicon,"{""given-name"": ""רפאל"", ""alternative-name"": ""שמאַרגאָן"", ""surname"": ""סמארגונסקי""}"
1850,temp_16771,,,,,סמבּטיון,,,"{""primary-name"": ""סמבּטיון""}"
1850,temp_16781,,,,,דוד (שמידל) סמיטה,,,"{""given-name"": ""דוד"", ""alternative-name"": ""שמידל"", ""surname"": ""סמיטה""}"
1850,temp_16791,,,,,(יהודה-לייבּ גאָלדשטיין),,,"{""given-name"": ""יהודה-לייבּ"", ""surname"": ""גאָלדשטיין""}"
1850,temp_16801,,,,,בּאָריס סעגאַל,,,"{""given-name"": ""בּאָריס"", ""surname"": ""סעגאַל""}"
1850,temp_16811,,,,,בּעטי (גליקמאַן) סעגאַל,,,"{""given-name"": ""בּעטי"", ""alternative-name"": ""גליקמאַן"", ""surname"": ""סעגאַל""}"
1850,temp_16821,,,,,חיה סעגאַל,,,"{""given-name"": ""חיה"", ""surname"": ""סעגאַל""}"
1850,temp_16831,,,,,זוּסמאַן סעגאַלאָוויטש,,,"{""given-name"": ""זוּסמאַן"", ""surname"": ""סעגאַלוויטש""}"
1850,temp_16841,,,,,נחום סעגאַלאָוויטש,,,"{""given-name"": ""נחום"", ""surname"": ""סעגאַלאָוויטש""}"
1850,temp_16851,,,,,אַמאַליע (מלכּה) סעגאַלעסקאָ,,,"{""given-name"": ""אַמאַליע"", ""alternative-name"": ""מלכּה"", ""surname"": ""סעגאַלעסקאָ""}"
1850,temp_16861,,,,,חיים-מאיר סעגאַלעסקאָ,,,"{""given-name"": ""חיים-מאיר"", ""surname"": ""סעגאַלעסקאָ""}"
1850,temp_16871,,,,,מרדכי סעגאַלעסקאָ,,,"{""primary-name"": ""מרדכי סעגאַלעסקאָ"", ""given-name"": ""מרדכי"", ""surname"": ""סעגאַלעסקאָ""}"
1850,temp_16881,,,,,פּאַסטאָר) סעווילאַ (בּת-שרה זיגלער,,,"{""given-name"": ""פּאַסטאָר"", ""alternative-name"": ""סעווילאַ"", ""surname"": ""זיגלער"", ""matronymic"": ""בת-שרה""}"
1850,temp_16891,,,,,מעקס (מרדכי) סעיגער,,,"{""given-name"": ""מרדכי"", ""alternative-name"": ""מעקס"", ""surname"": ""סעיגער""}"
1850,temp_16901,,,,,איסר סענדיק,,,"{""given-name"": ""איסר"", ""surname"": ""סענדיק""}"
1850,temp_16911,,,,,יעקב קאָפּל סענדלער,,,"{""given-name"": ""יעקב"", ""alternative-name"": ""קאָפּל"", ""surname"": ""סענדלער""}"
1850,temp_16921,,,,,שלום סעקוּנדא,,,"{""given-name"": ""שלום"", ""surname"": ""סעקוּנדא""}"
1850,temp_16931,,,,,הערי (צבי-הערש) סעקלער,,,"{""primary-name"": ""הערי"", ""alternative-name"": ""צבי-הערש"", ""surname"": ""סעקלער""}"
1850,temp_16941,,,,,יעקב (בלום סערבסקי,,,"{""given-name"": ""יעקב"", ""alternative-name"": ""בלום"", ""surname"": ""סערבסקי""}"
1850,temp_16951,,,,,יענטע (רייבּמאַן) סערדאַצקי,,,"{""given-name"": ""יענטע"", ""alternative-name"": ""רייבּמאַן"", ""surname"": ""סערדאַצקי""}"
1850,temp_16961,,,,,מוּני (חיים זילבּערראַנד) סערעבּראָוו,,,"{""given-name"": ""חיים"", ""alternative-name"": ""מוּני"", ""middle-name"": ""זילבּערראַנד"", ""surname"": ""סערעבּראָוו""}"
1850,temp_16971,,,,,בּ. (דוב סרילאָוויטען) סערעני,,,"{""given-name"": ""דוב"", ""alternative-name"": ""סרילאָוויטען"", ""surname"": ""סערעני"", ""acronym"": ""ב""}"
1850,temp_16981,,,,,יונה (רומעניע) ספּיוואַק,,,"{""primary-name"": ""ספּיוואַק"", ""given-name"": ""יונה"", ""alternative-name"": ""רומעניע"", ""nisba"": ""רומעניע""}"
1850,temp_16991,,,,,ספּיוואַק,,,"{""primary-name"": ""ספּיוואַק""}"
1850,temp_17001,,,,,יעקב ספּיוואַקאָווסקי,,,"{""given-name"": ""יעקב"", ""surname"": ""ספיוואקאָווסקי""}"
1850,temp_17011,,,,,איסאַק ספּיקאַוו,,,"{""given-name"": ""איסאַק"", ""surname"": ""ספיקאו""}"
1850,temp_17021,,,,,בּעטי (מאַגידאָוו) ספּעקטאָר,,,"{""primary-name"": ""ספּעקטאָר"", ""given-name"": ""בּעטי"", ""alternative-name"": ""מאַגידאָוו"", ""surname"": ""ספּעקטאָר""}"
1850,temp_17031,,,,,לעאָן ספּעקטאָר,,,"{""primary-name"": ""לעאָן ספּעקטאָר"", ""given-name"": ""לעאָן"", ""surname"": ""ספּעקטאָר""}"
1850,temp_17041,,,,,הערש ספּעקטאַראָוו,,,"{""primary-name"": ""הערש ספּעקטאַראָוו"", ""surname"": ""ספּעקטאַראָוו""}"
1850,temp_17051,,,,,זלמן סקאַרבניק,,,"{""primary-name"": ""סקאַרבניק"", ""given-name"": ""זלמן"", ""surname"": ""סקאַרבניק""}"
1850,temp_17061,,,,,ברכה סקולניק,,,"{""given-name"": ""ברכה"", ""surname"": ""סקולניק""}"
1850,temp_17071,,,,,שרה (קוטנער) סקוּלניק,,,"{""given-name"": ""שרה"", ""alternative-name"": ""קוטנער"", ""surname"": ""סקוּלניק""}"
1850,temp_17081,,,,,צבי סקוּלער,,,"{""primary-name"": ""סקוּלער"", ""given-name"": ""צבי""}"
1850,temp_17091,,,,,תּנחוּם עדוּת,,,"{""primary-name"": ""תּנחוּם"", ""surname"": ""עדוּת""}"
1850,temp_17101,,,,,וויליאַם עדלין,laski:yt/lex/E/edlin-william.htm,,"{""primary-name"": ""עדלין"", ""given-name"": ""וויליאַם""}"
1850,temp_17111,,,,,מאָריץ (משה) עדעלהאָפער,,,"{""primary-name"": ""מאָריץ"", ""given-name"": ""משה"", ""alternative-name"": ""מאָריץ"", ""surname"": ""עדאלהאָפער""}"
1850,temp_17121,,,,,שלמה עדעלהייט,,,"{""given-name"": ""שלמה"", ""surname"": ""עדאלהייט""}"
1850,temp_17131,,,,,וואָלף עדעלמאַן,,,"{""given-name"": ""וואָלף"", ""surname"": ""עדעלמאַן""}"
1850,temp_17141,,,,,יוראַעל עדעלמאַן,,,"{""given-name"": ""יוראַעל"", ""surname"": ""עדעלמאַן""}"
1850,temp_17151,,,,,לאַריסאַ עדעלמאַן,,,"{""primary-name"": ""עדלמאַן"", ""given-name"": ""לאַריסאַ"", ""surname"": ""עדלמאַן""}"
1850,temp_17161,,,,,סאָניע עדעלמאַן,,,"{""given-name"": ""סאָניע"", ""surname"": ""עדעלמאַן""}"
1850,temp_17171,,,,,שייע עדעלמאַן,,,"{""primary-name"": ""שייע עדעלמאַן"", ""given-name"": ""שייע"", ""surname"": ""עדעלמאַן""}"
1850,temp_17181,,,,,יאָזעף (יוסף) עדעלשטיין,,,"{""given-name"": ""יוסף"", ""alternative-name"": ""יאָזעף"", ""surname"": ""עדעלשטיין""}"
1850,temp_17191,,,,,פּאַוּלינאַ (פינקעלשטיין) עדעלשטיין,,,"{""given-name"": ""פּאַוּלינאַ"", ""alternative-name"": ""פינקעלשטיין"", ""surname"": ""עדעלשטיין""}"
1850,temp_17201,,,,,עהרליך,,,"{""primary-name"": ""עהרליך"", ""surname"": ""עהרליך""}"
1850,temp_17211,,,,,זיגמונד עהרליך,laski:yt/lex/E/ehrlich-zigmund.htm,,"{""given-name"": ""זיגמונד"", ""surname"": ""אהרליך""}"
1850,temp_17221,,,,,הירש עהרענרייך,,,"{""primary-name"": ""הירש עהרענרייך"", ""given-name"": ""הירש"", ""surname"": ""עהרענרייך""}"
1850,temp_17231,,,,,חיים ע(ה)רענרייך,,,"{""primary-name"": ""ע(ה)רענרייך"", ""given-name"": ""חיים"", ""surname"": ""ע(ה)רענרייך""}"
1850,temp_17241,,,,,יוסף עטינגער,,,"{""given-name"": ""יוסף"", ""surname"": ""עטינגער""}"
1850,temp_17251,,,,,שלמה (דר.) עטינגער,,,"{""given-name"": ""שלמה"", ""surname"": ""עטינגער"", ""salutation"": ""דר.""}"
1850,temp_17261,,,,,שרה עטינגער,,,"{""given-name"": ""שרה"", ""surname"": ""עטינגער""}"
1850,temp_17271,,,,,משה עלבּיום,,,"{""given-name"": ""משה"", ""surname"": ""עלבּיום""}"
1850,temp_17281,,,,,איזידאָר (יצחק-לייבּ) עלגאַרד,,,"{""primary-name"": ""עלגאַרד"", ""given-name"": ""יצחק-לייבּ"", ""alternative-name"": ""איזידאָר""}"
1850,temp_17291,,,,,מאַניע (מרים בּובער) עלגאַרד,,,"{""given-name"": ""מרים"", ""alternative-name"": ""מאַניע"", ""surname"": ""עלגאַרד"", ""matronymic"": ""בת בובער""}"
1850,temp_17301,,,,,בּערנאַרד עלווינג,,,"{""primary-name"": ""בערנאַרד עלווינג"", ""given-name"": ""בערנאַרד"", ""surname"": ""עלווינג""}"
1850,temp_17311,,,,,ראָזאַ עלווינג,,,"{""primary-name"": ""ראָזאַ עלווינג"", ""given-name"": ""ראָזאַ"", ""surname"": ""עלווינג""}"
1850,temp_17321,,,,,מרים עליאַס,,,"{""given-name"": ""מרים"", ""surname"": ""עליאַס""}"
1850,temp_17331,,,,,אַלעקסאַנדער עליאַסבערג,,,"{""given-name"": ""אַלעקסאַנדער"", ""surname"": ""עליאַסבערג""}"
1850,temp_17341,,,,,ניקאָליי עליאשעוו,,,"{""given-name"": ""ניקאָליי"", ""surname"": ""עליאשעוו""}"
1850,temp_17351,,,,,עליכם-שלום,,,"{""honorific"": ""שלום""}"
1850,temp_17361,,,,,עלישעוואַ (שעוואַ בּאָקשטיין),,,"{""given-name"": ""עלישעוואַ"", ""alternative-name"": ""שעוואַ"", ""surname"": ""בּאָקשטיין""}"
1850,temp_17371,,,,,מישאַ (מאָריס הילמאַן) עלמאַן,,,"{""given-name"": ""מישאַ"", ""alternative-name"": ""מאָריס"", ""surname"": ""עלמאַן""}"
1850,temp_17381,,,,,ס. (סאָניאַ לובּאָצקי) עלמית,,,"{""primary-name"": ""עלמית"", ""given-name"": ""סאָניאַ"", ""alternative-name"": ""ס."", ""surname"": ""לובּאָצקי""}"
1850,temp_17391,,,,,מענדל עלקין,laski:yt/lex/E/elkin-mendl.htm,,"{""given-name"": ""מענדל"", ""surname"": ""עלקין""}"
1850,temp_17401,,,,,אברהם עלשטיין,,,"{""given-name"": ""אברהם"", ""surname"": ""עלשטיין""}"
1850,temp_17411,,,,,לוצא (יחיאל) ענגעלבערג,,,"{""given-name"": ""יחיאל"", ""alternative-name"": ""לוצא"", ""surname"": ""עגעלבערג""}"
1850,temp_17421,,,,,ענדען (?),laski:moyt/lex/E/enden-V5.htm,,"{""primary-name"": ""ענדען""}"
1850,temp_17431,,,,,יואל ענטין,,,"{""given-name"": ""יואל"", ""surname"": ""ענטין""}"
1850,temp_17441,,,,,סלאַוואַ עסטרין,,,"{""given-name"": ""סלאַוואַ"", ""surname"": ""עסטרין""}"
1850,temp_17451,,,,,יאָזעף עסקרייז,,,"{""primary-name"": ""יאָזעף עסקרייז"", ""given-name"": ""יאָזעף"", ""surname"": ""עסקרייז""}"
1850,temp_17461,,,,,בּ. (מנחם-בּעריש) עפּעלבּיום,,,"{""given-name"": ""מנחם"", ""alternative-name"": ""בעריש"", ""surname"": ""עפּעלבּיום"", ""salutation"": ""בּ.""}"
1850,temp_17471,,,,,העשל עפּ(פּ)עלבּערג,,,"{""primary-name"": ""העשל עפּ(פּ)עלבּערג""}"
1850,temp_17481,,,,,אַלטער עפּשטיין,laski:yt/lex/E/epstein-alter.htm,,"{""primary-name"": ""אַלטער עפּשטיין"", ""given-name"": ""אַלטער"", ""surname"": ""עפּשטיין""}"
1850,temp_17491,,,,,גרישאַ (יואל) עפּשטיין,,,"{""given-name"": ""יואל"", ""alternative-name"": ""גרישאַ"", ""surname"": ""עפּשטיין""}"
1850,temp_17501,,,,,הלל-לייבּ עפּשטיין,,,"{""primary-name"": ""הַלֵּל-לֵיבּ"", ""surname"": ""עפּשטיין""}"
1850,temp_17511,,,,,וויליאַם (הלל) עפּשטיין,,,"{""given-name"": ""וויליאַם"", ""alternative-name"": ""הלל"", ""surname"": ""עפּשטיין""}"
1850,temp_17521,,,,,זשעניע עפּשטיין,laski:yt/lex/E/epstein-zhenya.htm,,"{""given-name"": ""זשעניע"", ""surname"": ""עפּשטיין""}"
1850,temp_17531,,,,,מ. עפּשטיין,,,"{""surname"": ""עפּשטיין"", ""acronym"": ""מ.""}"
1850,temp_17541,,,,,מ.ב. עפּשטיין,,,"{""surname"": ""עפּשטיין"", ""acronym"": ""מ.ב.""}"
1850,temp_17551,,,,,מאַרק עפּשטיין,,,"{""given-name"": ""מאַרק"", ""surname"": ""עפּשטיין""}"
1850,temp_17561,,,,,פעני וואַדיאַ עפּשטיין,laski:yt/lex/E/epstein-fannie-vadya.htm,,"{""given-name"": ""פעני"", ""surname"": ""עפשטיין""}"
1850,temp_17571,,,,,שכנא עפּשטיין,,,"{""given-name"": ""שכנא"", ""surname"": ""עפּשטיין""}"
1850,temp_17581,,,,,איזידאָר עקסלער,,,"{""primary-name"": ""אייזידאָר עקסלער"", ""given-name"": ""איזידאָר"", ""surname"": ""אקסלער""}"
1850,temp_17591,,,,,אַדאָלף ערבּער,,,"{""primary-name"": ""ערבּער"", ""given-name"": ""אַדאָלף""}"
1850,temp_17601,,,,,דזוּשליוּס (יחיאל) ערבּער,,,"{""primary-name"": ""דזוּשליוּס"", ""alternative-name"": ""יחיאל"", ""surname"": ""ערבּער""}"
1850,temp_17611,,,,,עני (פראַנקענבּערג) ערבּער,,,"{""primary-name"": ""עני"", ""alternative-name"": ""פראַנקענבּערג"", ""surname"": ""ערבּער""}"
1850,temp_17621,,,,,שמשון ערדבּערג,,,"{""primary-name"": ""שמשון ערדבּערג"", ""given-name"": ""שמשון"", ""surname"": ""ערדבּערג""}"
1850,temp_17631,,,,,סאָפיאַ (גאַרפינקעל) ערדי,,,"{""given-name"": ""סאָפיאַ"", ""alternative-name"": ""גאַרפינקעל"", ""surname"": ""ערדי""}"
1850,temp_17641,,,,,אידאַ (אייערוויס) ערוועסט,,,"{""given-name"": ""אידאַ"", ""alternative-name"": ""אייערוויס"", ""surname"": ""ערוועסט""}"
1850,temp_17651,,,,,מאַקס (זלמן מערקין) עריק,,,"{""given-name"": ""מאַקס"", ""alternative-name"": ""זלמן"", ""surname"": ""מערקין"", ""patronymic"": ""עריק""}"
1850,temp_17661,,,,,מרדכי ערליך,,,"{""given-name"": ""מרדכי"", ""surname"": ""ערליך""}"
1850,temp_17671,,,,,שמעון ערנסט,,,"{""given-name"": ""שמעון"", ""surname"": ""ערנסט""}"
1850,temp_17681,,,,,בערל פּאַדאָוויטש,,,"{""given-name"": ""בערל"", ""surname"": ""פּאַדאָוויטש""}"
1850,temp_17691,,,,,וויעראַ פּאָדאָלסקאַ,,,"{""given-name"": ""וויעראַ"", ""surname"": ""פּאָדאָלסקאַ""}"
1850,temp_17701,,,,,שלום פּאָדזאַמטשע,,,"{""primary-name"": ""שלום פּאָדזאַמטשע"", ""given-name"": ""שלום"", ""surname"": ""פּודזאָמטשע""}"
1850,temp_17711,,,,,נ. י. (נאַום פּאָדלובני,,,"{""given-name"": ""נאַום"", ""surname"": ""פּאָדלובני"", ""acronym"": ""נ. י.""}"
1850,temp_17721,,,,,פרויקע (אפרים) פּאָדלובני,,,"{""given-name"": ""אפרים"", ""alternative-name"": ""פרויקע"", ""surname"": ""פּאָדלובני""}"
1850,temp_17731,,,,,חיים פּאָדליאַס,,,"{""given-name"": ""חיים"", ""surname"": ""פּודליאס""}"
1850,temp_17741,,,,,פּ. פּאוויק,,,"{""surname"": ""פּאוויק"", ""salutation"": ""פּ.""}"
1850,temp_17751,,,,,מישע פּאַוולאָציקי,,,"{""primary-name"": ""פּאַוולאָציקי"", ""given-name"": ""מישע"", ""surname"": ""פּאַוולאָציקי""}"
1850,temp_17761,,,,,ה. פּאול,,,"{""primary-name"": ""ה. פּאול"", ""acronym"": ""ה.""}"
1850,temp_17771,,,,,יוסף פּאול,,,"{""given-name"": ""יוסף"", ""surname"": ""פּאול""}"
1850,temp_17781,,,,,רחל-לאה פּאָול,,,"{""given-name"": ""רחל-לאה"", ""surname"": ""פּאָול""}"
1850,temp_17791,,,,,אַריה (ישראַל אַריה פּאָזשקאָוו) פּאָזי,,,"{""primary-name"": ""אַריה פּאָזי"", ""given-name"": ""אַריה"", ""alternative-name"": ""ישראַל אַריה"", ""surname"": ""פּאָזי""}"
1850,temp_17801,,,,,הערש פּאָזנאַנסקי,,,"{""primary-name"": ""הערש פּאָזנאַנסקי"", ""surname"": ""פּאָזנאַנסקי""}"
1850,temp_17811,,,,,יחיאל-מאיר פּאָזנער,,,"{""primary-name"": ""פּאָזנער"", ""given-name"": ""יחיאל"", ""alternative-name"": ""מאיר""}"
1850,temp_17821,,,,,יעקב פּאַט,,,"{""primary-name"": ""יעקב פּאט"", ""given-name"": ""יעקב"", ""surname"": ""פּאַט""}"
1850,temp_17831,,,,,לידיאַ פּאָטאָצקאַ,,,"{""given-name"": ""לידיאַ"", ""surname"": ""פּאָטוֹצקאַ""}"
1850,temp_17841,,,,,ריקודה פּאָטאַש-פוקס,,,"{""primary-name"": ""ריקודה פּאָטאַש-פוקס"", ""surname"": ""פּאָטאַש-פוקס""}"
1850,temp_17851,,,,,משה פּאָטאַשינסקי,,,"{""given-name"": ""משה"", ""surname"": ""פּאָטאַשינסקי""}"
1850,temp_17861,,,,,מיכאַאיל פּאָטאַשניק,,,"{""given-name"": ""מיכאַאיל"", ""surname"": ""פּאָטאַשניק""}"
1850,temp_17871,,,,,שייע פּאַטלאַך,,,"{""given-name"": ""שייע"", ""surname"": ""פּאַטלאַך""}"
1850,temp_17881,,,,,אליהו (עליאַס) פּאַטראָן,,,"{""given-name"": ""אליהו"", ""alternative-name"": ""עליאַס"", ""surname"": ""פּאַטראָן""}"
1850,temp_17891,,,,,פּאָלאַ (פּאַולינאַ פּאַטראָן) פּאַטראָני,,,"{""primary-name"": ""פּאָלאַ"", ""alternative-name"": ""פּאַולינאַ פּאַטרון"", ""surname"": ""פּאַטרוני""}"
1850,temp_17901,,,,,פּאַטריאָטן,,,"{""primary-name"": ""פּאַטריאָטן""}"
1850,temp_17911,,,,,אברהם יצחק פּאָך,,,"{""given-name"": ""אברהם"", ""middle-name"": ""יצחק"", ""surname"": ""פּאָך""}"
1850,temp_17921,,,,,טויבע (פישעל) פּאָך,,,"{""given-name"": ""טויבע"", ""alternative-name"": ""פישעל"", ""surname"": ""פּאָך""}"
1850,temp_17931,,,,,טאַניאַ פּאָלאַנד,laski:yt/lex/P/poland-tanya.htm,,"{""given-name"": ""טאַניאַ"", ""surname"": ""פּאָלאַנד""}"
1850,temp_17941,,,,,ריטאַ פּאָלאַנסקי,laski:moyt/lex/P/polanski-rita-V5.htm,,"{""given-name"": ""ריטאַ"", ""surname"": ""פּאָלאַנסקי""}"
1850,temp_17951,,,,,מ. פּאָליאַק,,,"{""surname"": ""פּאָליאַק"", ""acronym"": ""מ.""}"
1850,temp_17961,,,,,אהרן (פּאָליאַטשעק) פּאָליאַקאָוו,,,"{""given-name"": ""אהרן"", ""alternative-name"": ""פּאָליאַטשעק"", ""surname"": ""פּאָליאַקאָוו""}"
1850,temp_17971,,,,,זאָן פּאָליאַקאָוו,,,"{""primary-name"": ""פּאָליאַקאָוו"", ""given-name"": ""זאָן"", ""surname"": ""פּאָליאַקאָוו""}"
1850,temp_17981,,,,,יאָהאַן (יונה) פּאליי,,,"{""given-name"": ""יונה"", ""alternative-name"": ""יאָהאַן"", ""surname"": ""פּאליי""}"
1850,temp_17991,,,,,? פּאָליעוויק,,,"{""primary-name"": ""? פּאָליעוויק""}"
1850,temp_18001,,,,,בן-ציון פּאָליפּאַדע,,,"{""given-name"": ""בן-ציון"", ""surname"": ""פּאָליפּאַדע""}"
1850,temp_18011,,,,,ס. פּאַלמע,,,"{""given-name"": ""ס."", ""surname"": ""פּאַלמע""}"
1850,temp_18021,,,,,פּאָל’נישע (פּוילישע),,,"{""given-name"": ""פּאָל’נישע"", ""alternative-name"": ""פּוילישע"", ""nisba"": ""פּאָל’נישע""}"
1850,temp_18031,,,,,דזשייקאָב פּאלעי,,,"{""given-name"": ""דזשייקאָב"", ""surname"": ""פּאלעי""}"
1850,temp_18041,,,,,נ. פּאָמעראַנץ,,,"{""given-name"": ""נ."", ""surname"": ""פּאָמעראַנץ""}"
1850,temp_18051,,,,,ח. פּאָנטש,,,"{""surname"": ""פּאָנטש"", ""honorific"": ""ח.""}"
1850,temp_18061,,,,,פייגעלע פּאַניץ,,,"{""given-name"": ""פייגעלע"", ""surname"": ""פּאַניץ""}"
1850,temp_18071,,,,,מוני פּאַסטאָר,,,"{""primary-name"": ""פּאַסטאָר"", ""given-name"": ""מוני""}"
1850,temp_18081,,,,,(אברהם משה פּאַסטערנאַק),,,"{""given-name"": ""אברהם"", ""middle-name"": ""משה"", ""surname"": ""פּאַסטערנאַק""}"
1850,temp_18091,,,,,שמחה פּאָסטעל,,,"{""given-name"": ""שמחה"", ""surname"": ""פּאָסטעל""}"
1850,temp_18101,,,,,ווילי פּאַסטערנאַק,,,"{""given-name"": ""ווילי"", ""surname"": ""פּאַסטערנאַק""}"
1850,temp_18111,,,,,חנינא פּאַסטערנאַק,,,"{""primary-name"": ""פּאַסטערנאַק"", ""given-name"": ""חנינא"", ""surname"": ""פּאַסטערנאַק""}"
1850,temp_18121,,,,,שימען פּאָסיאַס,laski:yt/lex/P/posias-shimen.htm,,"{""given-name"": ""שימען"", ""surname"": ""פּאָסיאַס""}"
1850,temp_18131,,,,,עדוואַרד פּאַסקאַל,,,"{""primary-name"": ""עדוואַרד פּאַסקאַל"", ""given-name"": ""עדוואַרד"", ""surname"": ""פּאַסקאַל""}"
1850,temp_18141,,,,,שמעון פּאַסקאַל,,,"{""given-name"": ""שמעון"", ""surname"": ""פּאַסקאַל""}"
1850,temp_18151,,,,,דזשאַנעט פּאַסקעוויטש,,,"{""given-name"": ""דזשאַנעט"", ""surname"": ""פּאַסקעוויטש""}"
1850,temp_18161,,,,,מאַלווינאַ פּאַסקעוויטש,,,"{""given-name"": ""מאַלווינאַ"", ""surname"": ""פּאַסקעוויטש""}"
1850,temp_18171,,,,,ה. פּאָפּאַק,,,"{""given-name"": ""פּאָפּא"", ""acronym"": ""ה""}"
1850,temp_18181,,,,,משה פּאַפּיערין,,,"{""given-name"": ""משה"", ""surname"": ""פּאַפּיערין""}"
1850,temp_18191,,,,,אברהם-יצחק פּאַפּירנא,,,"{""primary-name"": ""אברהם-יצחק פּאַפּירנא"", ""given-name"": ""אברהם"", ""middle-name"": ""יצחק"", ""surname"": ""פּאַפּירנא""}"
1850,temp_18201,,,,,דוד פּאַפּער,,,"{""primary-name"": ""דוד פּאַפּער"", ""given-name"": ""דוד"", ""surname"": ""פּאַפּער""}"
1850,temp_18211,,,,,נייטאן פּאַרנעס,,,"{""given-name"": ""נייטאן"", ""surname"": ""פּאַרנעס""}"
1850,temp_18221,,,,,ה. (הירש פּאָרודאָמינסקי) פּאַרסקי,,,"{""given-name"": ""הירש"", ""alternative-name"": ""פּאָרודאָמינסקי"", ""surname"": ""פּאַרסקי"", ""acronym"": ""ה.""}"
1850,temp_18231,,,,,מישאַ פּאַשקאָווסקי,laski:yt/lex/P/pashkovsky-misha.htm,,"{""primary-name"": ""פּאַשקאָווסקי"", ""given-name"": ""מישאַ"", ""surname"": ""פּאַשקאָווסקי""}"
1850,temp_18241,,,,,סאַול פּויזנער,laski:yt/lex/P/poyzner-saul.htm,,"{""given-name"": ""סאַול"", ""surname"": ""פּויזנער""}"
1850,temp_18251,,,,,לעוו פּולווער,,,"{""given-name"": ""לעוו"", ""surname"": ""פּולווער""}"
1850,temp_18261,,,,,פּורים-שפּילן,,,"{""primary-name"": ""פּורים-שפּילן""}"
1850,temp_18271,,,,,פּורים-שפּילער,,,"{""primary-name"": ""פּורים-שפּילער"", ""given-name"": ""פּורים"", ""surname"": ""שפּילער""}"
1850,temp_18281,,,,,(?) פּזשיגאָדאַ,,,"{""primary-name"": ""פּזשיגאָדאַ""}"
1850,temp_18291,,,,,פּיאַט,,,"{""primary-name"": ""פּיאַט""}"
1850,temp_18301,,,,,ראָזע פּיוואַר,,,"{""primary-name"": ""פּיווואַר"", ""given-name"": ""ראָזע""}"
1850,temp_18311,,,,,רוזשאַ פּיורניק,,,"{""primary-name"": ""רוזשאַ פּיורניק"", ""given-name"": ""רוזשאַ"", ""surname"": ""פּיורניק""}"
1850,temp_18321,,,,,מאַקס פּיין,,,"{""primary-name"": ""מאַקס פּיין"", ""given-name"": ""מאַקס"", ""surname"": ""פּיין""}"
1850,temp_18331,,,,,אליהו פּילניק,laski:moyt/lex/P/pilnik-eliyahu-V5.htm,,"{""given-name"": ""אליהו"", ""surname"": ""פּילניק""}"
